"word","mRT","accuracy"
"composers",770.764705882353,0.970588235294118
"composes",736.117647058824,0.941176470588235
"composing",721.272727272727,0.96969696969697
"composite",731.875,0.96875
"composites",812.147058823529,0.941176470588235
"composition",686.457142857143,0.942857142857143
"compositional",908.965517241379,0.96551724137931
"compositions",717.625,1
"compositor",888.655172413793,0.827586206896552
"compost",774.454545454545,0.878787878787879
"composure",713.8125,0.96875
"compound",668.352941176471,1
"compounded",773.545454545455,1
"compounding",826.375,1
"compounds",659.294117647059,1
"comprehend",773.352941176471,0.911764705882353
"comprehended",879.806451612903,1
"comprehending",792.1875,1
"comprehensible",966.53125,1
"comprehension",833.588235294118,0.970588235294118
"comprehensive",826.852941176471,0.941176470588235
"comprehensively",916.757575757576,0.96969696969697
"compress",735.71875,0.96875
"compressed",597.28125,1
"compresses",737.151515151515,0.939393939393939
"compressibility",923.066666666667,0.933333333333333
"compressing",734.0625,0.90625
"compression",657.193548387097,0.935483870967742
"compressive",754.636363636364,0.939393939393939
"compressor",801.617647058824,1
"comprise",738.242424242424,0.878787878787879
"comprised",764.088235294118,0.970588235294118
"comprises",877,0.96875
"comprising",863.151515151515,0.96969696969697
"compromise",677.5,1
"compromised",719.2,0.914285714285714
"compromises",847.125,0.9375
"compromising",762.794117647059,0.941176470588235
"comptroller",913,0.387096774193548
"compulsion",831.5,1
"compulsions",839.727272727273,0.818181818181818
"compulsive",667.314285714286,1
"compulsively",817.806451612903,0.967741935483871
"compulsivity",888.212121212121,0.848484848484849
"compulsory",871.516129032258,0.806451612903226
"compunction",913.137931034483,0.482758620689655
"computation",807.818181818182,0.96969696969697
"computational",935.735294117647,0.882352941176471
"computations",888.129032258065,0.903225806451613
"compute",661.515151515152,0.939393939393939
"computed",727.969696969697,0.96969696969697
"computer",592.411764705882,1
"computerize",864.515151515152,1
"computers",625.911764705882,1
"computes",759.1875,0.875
"computing",781.5,1
"comrade",861.375,0.90625
"comrades",740.40625,0.875
"comradeship",958.966666666667,0.533333333333333
"con",734.057142857143,0.857142857142857
"concave",720.878787878788,0.96969696969697
"concavity",901.25,0.8125
"conceal",734.53125,0.90625
"concealed",759.558823529412,0.970588235294118
"concealing",655.242424242424,0.848484848484849
"concealment",788,0.833333333333333
"conceals",784,1
"concede",851.939393939394,0.939393939393939
"conceded",816.53125,0.875
"concedes",863.69696969697,0.939393939393939
"conceding",810.806451612903,0.838709677419355
"conceit",720.393939393939,0.878787878787879
"conceivable",716.117647058824,0.970588235294118
"conceivably",781.71875,0.9375
"conceive",704.838709677419,1
"conceived",693.257142857143,1
"conceives",810.911764705882,0.941176470588235
"conceiving",790.28125,0.96875
"concentrate",809.117647058824,0.970588235294118
"concentrated",770.971428571429,1
"concentrates",802.470588235294,0.911764705882353
"concentrating",889,0.966666666666667
"concentration",763.794117647059,0.882352941176471
"concentrations",886.9375,1
"concentric",813.9375,0.75
"concept",637.4375,0.96875
"conception",717.147058823529,1
"conceptions",735.59375,0.9375
"concepts",665.878787878788,0.909090909090909
"conceptual",758.515151515152,0.939393939393939
"conceptualization",981.2,0.933333333333333
"conceptualize",982.029411764706,0.941176470588235
"conceptually",858.382352941176,0.941176470588235
"concern",594.323529411765,1
"concerned",707.176470588235,1
"concerning",742.193548387097,0.967741935483871
"concerns",728.628571428571,0.914285714285714
"concert",615.75,1
"concerted",902.636363636364,0.878787878787879
"concertmaster",1099.58620689655,0.896551724137931
"concerto",887.451612903226,0.67741935483871
"concerto's",868.84375,0.46875
"concertos",1018.5625,0.40625
"concerts",690,0.970588235294118
"concession",739.363636363636,0.96969696969697
"concessionaire",1143.77419354839,0.580645161290323
"concessionaires",1215.24,0.56
"concessions",726.966666666667,0.933333333333333
"conch",753.147058823529,0.411764705882353
"concierge",782.133333333333,0.5
"conciliation",876.9375,0.6875
"conciliator",944.607142857143,0.642857142857143
"concise",628.363636363636,0.909090909090909
"conciseness",1113.22222222222,0.592592592592593
"conclave",901.8125,0.65625
"conclude",654.382352941176,0.970588235294118
"concluded",668.060606060606,0.96969696969697
"concludes",688.735294117647,0.970588235294118
"concluding",718.5,1
"conclusion",624.242424242424,0.939393939393939
"conclusions",620.794117647059,1
"conclusive",802.151515151515,1
"conclusively",894.451612903226,0.967741935483871
"concoct",925.909090909091,0.333333333333333
"concocted",905.133333333333,0.633333333333333
"concoction",969.363636363636,0.727272727272727
"concomitance",1014.03846153846,0.307692307692308
"concomitant",1006.75862068966,0.241379310344828
"concord",745.171428571429,0.942857142857143
"concordance",799.606060606061,0.909090909090909
"concordant",754.03125,0.6875
"concourse",750.647058823529,0.911764705882353
"concrete",722.060606060606,0.96969696969697
"concretely",1099.23333333333,0.8
"concretion",936.821428571429,0.892857142857143
"concubine",810.21875,0.8125
"concur",733.628571428571,0.742857142857143
"concurred",818.515151515152,0.96969696969697
"concurrence",816.935483870968,0.903225806451613
"concurrent",804.363636363636,0.939393939393939
"concurrently",878.060606060606,0.909090909090909
"concurs",845.424242424242,0.757575757575758
"concussion",806.1875,0.9375
"condemn",799,0.903225806451613
"condemnation",923.620689655172,0.96551724137931
"condemnatory",1065.03333333333,0.833333333333333
"condemned",861.516129032258,1
"condemning",814.71875,0.96875
"condemns",831.166666666667,0.9
"condensation",811.30303030303,1
"condense",781.371428571429,0.971428571428571
"condensed",697.588235294118,0.941176470588235
"condenser",866.433333333333,0.833333333333333
"condensing",846.78125,0.96875
"condescend",906.966666666667,0.9
"condescending",899.612903225806,0.935483870967742
"condescension",992.709677419355,0.806451612903226
"condiment",814.15625,0.875
"condiments",889.0625,1
"condition",588.823529411765,1
"conditional",640.709677419355,1
"conditioned",710.633333333333,0.966666666666667
"conditioner",752.121212121212,0.939393939393939
"conditioners",750.441176470588,1
"conditioning",701.096774193548,1
"conditions",715.058823529412,1
"condolence",847.666666666667,0.848484848484849
"condolences",869.21875,0.875
"condom",716.151515151515,1
"condominium",888.705882352941,0.911764705882353
"condonation",997.774193548387,0.645161290322581
"condone",877.428571428571,0.857142857142857
"condoned",827.212121212121,0.818181818181818
"condor",751.3125,0.8125
"conducive",821.354838709677,0.774193548387097
"conduct",620.411764705882,0.911764705882353
"conductance",1015.8,0.666666666666667
"conducted",757.121212121212,0.96969696969697
"conducting",637.628571428571,0.971428571428571
"conduction",788.545454545455,0.939393939393939
"conductive",799,1
"conductivity",892.424242424242,0.96969696969697
"conductor",624.575757575758,0.939393939393939
"conductor's",681.121212121212,1
"conductors",694.757575757576,1
"conducts",651.484848484848,0.878787878787879
"conduit",815.090909090909,0.424242424242424
"cone",615.90625,0.96875
"cones",638.878787878788,0.939393939393939
"confabulate",936.344827586207,0.137931034482759
"confabulated",937.606060606061,0.181818181818182
"confabulation",1000.35483870968,0.258064516129032
"confabulations",891.166666666667,0.366666666666667
"confection",732.90625,1
"confectionery",952.272727272727,0.818181818181818
"confederacy",894.757575757576,0.96969696969697
"confederate",859.5,0.96875
"confederates",755.551724137931,0.96551724137931
"confederation",867.625,1
"confederations",911.151515151515,0.939393939393939
"confer",759.848484848485,0.727272727272727
"conferees",1015.08823529412,0.323529411764706
"conference",700.59375,1
"conference's",945.272727272727,1
"conferences",798.03125,0.96875
"conferment",860.161290322581,0.193548387096774
"conferred",784.535714285714,0.928571428571429
"conferring",787.727272727273,0.878787878787879
"confers",825.382352941176,0.647058823529412
"confess",662,1
"confessed",577.787878787879,0.96969696969697
"confesses",717.205882352941,0.882352941176471
"confessing",678.545454545455,1
"confession",598.735294117647,0.970588235294118
"confessional",826.818181818182,0.939393939393939
"confessionals",801.529411764706,0.911764705882353
"confessions",658.352941176471,1
"confessor",854,0.96969696969697
"confetti",790.787878787879,0.96969696969697
"confidant",854.258064516129,0.806451612903226
"confidante",957.878787878788,0.787878787878788
"confide",708.8125,0.875
"confided",766.060606060606,0.878787878787879
"confidence",691.548387096774,0.967741935483871
"confidences",894.242424242424,0.909090909090909
"confident",641.21875,1
"confidential",707.771428571429,0.942857142857143
"confidentiality",904.125,1
"confidentially",743.485714285714,0.971428571428571
"confiding",793.969696969697,0.878787878787879
"configuration",672.4375,1
"configurations",886.545454545455,0.909090909090909
"confine",689.818181818182,0.909090909090909
"confined",734.470588235294,0.970588235294118
"confinement",725.59375,0.96875
"confinements",1000,0.909090909090909
"confines",788.25,0.875
"confining",766.15625,0.875
"confirm",652.939393939394,0.96969696969697
"confirmation",731.323529411765,0.970588235294118
"confirmed",774.5,1
"confirming",799.875,1
"confirms",642.757575757576,0.909090909090909
"confiscate",901.806451612903,0.741935483870968
"confiscated",874.903225806452,0.838709677419355
"confiscating",935.444444444444,0.925925925925926
"confiscation",1067.48387096774,0.709677419354839
"conflagration",945.344827586207,0.448275862068966
"conflict",595.878787878788,1
"conflict's",670.4,0.971428571428571
"conflicting",793.060606060606,0.96969696969697
"conflicts",702.484848484848,1
"confluence",953.41935483871,0.645161290322581
"confluent",901.939393939394,0.696969696969697
"conform",661.457142857143,0.914285714285714
"conformance",964,0.78125
"conformation",853.142857142857,0.942857142857143
"conformations",876,1
"conformed",786.823529411765,0.941176470588235
"conformist",845.969696969697,0.878787878787879
"conformists",851.65625,0.96875
"conformity",769.625,0.96875
"conforms",708.322580645161,0.935483870967742
"confound",638.09375,0.90625
"confounded",763.413793103448,0.862068965517241
"confounding",741.485714285714,0.942857142857143
"confront",758.424242424242,1
"confrontation",830.636363636364,0.96969696969697
"confrontations",861.545454545455,0.909090909090909
"confronted",725.4,0.971428571428571
"confronting",730.882352941176,1
"confronts",807.323529411765,0.941176470588235
"confuse",703.8,1
"confused",653,1
"confuses",816.878787878788,0.909090909090909
"confusing",682.588235294118,0.970588235294118
"confusion",683.969696969697,1
"confusions",760.617647058824,1
"conga",772.882352941176,0.676470588235294
"congeal",818.742857142857,0.6
"congealed",951,0.7
"congenial",703.941176470588,0.794117647058823
"congeniality",828.5625,0.875
"congenital",924.161290322581,1
"congest",830.129032258065,0.709677419354839
"congested",804.285714285714,0.885714285714286
"congestion",744.258064516129,0.967741935483871
"congestive",834.53125,0.9375
"conglomerate",926.060606060606,0.818181818181818
"conglomeration",1008.84848484848,0.727272727272727
"congrats",749.647058823529,0.911764705882353
"congratulate",896.125,0.96875
"congratulated",933.258064516129,0.967741935483871
"congratulation",1076.28125,0.9375
"congratulations",774.15625,0.9375
"congratulatory",968.724137931035,0.862068965517241
"congregate",814.090909090909,0.96969696969697
"congregated",807.40625,0.875
"congregation",785.558823529412,1
"congregational",878.393939393939,1
"congregations",924.645161290323,0.903225806451613
"congress",647.6875,1
"congresses",898.272727272727,0.909090909090909
"congressional",718.69696969697,1
"congressman",736.470588235294,1
"congressman's",849.470588235294,0.970588235294118
"congressmen",806.852941176471,0.882352941176471
"congresswoman",854.645161290323,1
"congresswomen",864.354838709677,0.967741935483871
"congruence",868.096774193548,0.838709677419355
"congruent",786.151515151515,0.96969696969697
"congruity",864.625,0.78125
"congruous",981.71875,0.46875
"conic",777.545454545455,0.484848484848485
"conical",876.272727272727,0.121212121212121
"conifer",891.30303030303,0.696969696969697
"conjecture",857.606060606061,0.848484848484849
"conjectured",868.4,0.8
"conjectures",840.28125,0.90625
"conjoin",804.636363636364,0.484848484848485
"conjoined",861.424242424242,0.878787878787879
"conjoint",901.46875,0.625
"conjugal",884,0.65625
"conjugate",738.676470588235,0.911764705882353
"conjugated",853.625,1
"conjugates",797.214285714286,0.75
"conjugating",864.96875,0.90625
"conjugation",966.258064516129,0.870967741935484
"conjunct",730.03125,0.84375
"conjunction",716.909090909091,1
"conjunctions",729.428571428571,1
"conjunctive",727.875,0.96875
"conjunctivitis",973.548387096774,0.67741935483871
"conjuncture",814.96875,1
"conjuration",951.290322580645,0.516129032258065
"conjure",693.242424242424,0.787878787878788
"conjured",735.882352941176,0.911764705882353
"conjures",753.69696969697,0.818181818181818
"conk",861.0625,0.28125
"connect",593.242424242424,1
"connected",619.466666666667,1
"connecting",653.588235294118,1
"connection",681.235294117647,0.941176470588235
"connections",624.558823529412,0.970588235294118
"connective",763.53125,0.9375
"connects",697.787878787879,1
"conned",868.875,0.3125
"conning",816.8125,0.46875
"connivance",922.617647058824,0.264705882352941
"connive",878.090909090909,0.363636363636364
"conniver",957,0.4
"connoisseur",838.424242424242,0.666666666666667
"connoisseurs",997.586206896552,0.551724137931034
"connotation",916.441176470588,0.823529411764706
"connotations",906,0.8125
"connotative",881.677419354839,0.709677419354839
"connote",866,0.4375
"connotes",863.342857142857,0.428571428571429
"connubial",809.032258064516,0.0967741935483871
"conquer",686.375,0.90625
"conquered",778.121212121212,0.909090909090909
"conquering",755.41935483871,0.935483870967742
"conqueror",799.875,0.84375
"conquerors",847,0.90625
"conquest",658.090909090909,1
"conquests",697.875,0.875
"conquistador",866.612903225806,0.741935483870968
"cons",693.558823529412,0.911764705882353
"consanguinity",941.466666666667,0.2
"conscience",682.379310344828,1
"consciences",846.09375,0.9375
"conscientious",968.137931034483,0.96551724137931
"conscionable",984.296296296296,0.444444444444444
"conscious",814.69696969697,0.96969696969697
"consciously",812.878787878788,1
"consciousness",794.628571428571,0.971428571428571
"conscript",947.78125,0.6875
"conscripted",963.333333333333,0.8
"conscription",928.65625,0.59375
"consecrate",983.529411764706,0.882352941176471
"consecration",1008.34375,0.6875
"consecutive",807.21875,1
"consensus",783.96875,0.9375
"consent",666.857142857143,0.971428571428571
"consented",820.75,0.96875
"consenting",840.21875,0.96875
"consequence",627.969696969697,0.96969696969697
"consequences",765.333333333333,1
"consequent",781.272727272727,0.939393939393939
"consequential",891.617647058824,0.882352941176471
"consequently",790.151515151515,0.96969696969697
"conservation",728.15625,0.96875
"conservationist",920.588235294118,0.941176470588235
"conservatism",910.147058823529,0.970588235294118
"conservative",837.09375,1
"conservatives",904,0.935483870967742
"conservatory",862.264705882353,0.941176470588235
"conserve",665.352941176471,1
"conserves",819.333333333333,0.878787878787879
"conserving",818.875,0.96875
"consider",650.15625,1
"considerable",673.9375,0.96875
"considerably",773.735294117647,0.970588235294118
"considerate",859.25,1
"considerately",1037.93939393939,0.96969696969697
"consideration",714.235294117647,1
"considerations",837.5,0.9
"considered",690.424242424242,1
"considering",733.125,0.96875
"considers",672.387096774194,0.967741935483871
"consign",819.65625,0.78125
"consigned",833.484848484848,0.909090909090909
"consignee",923.882352941176,0.235294117647059
"consignment",752.333333333333,0.909090909090909
"consist",683.41935483871,0.903225806451613
"consisted",818.71875,0.90625
"consistence",821.15625,0.90625
"consistency",743.545454545455,0.909090909090909
"consistent",688.542857142857,0.971428571428571
"consistently",779.151515151515,1
"consisting",775.096774193548,1
"consists",663.558823529412,0.941176470588235
"consolation",884.30303030303,0.96969696969697
"console",720.323529411765,0.970588235294118
"consoled",776.742857142857,0.914285714285714
"consoles",754.516129032258,0.967741935483871
"consolidate",869.5,0.970588235294118
"consolidated",769.647058823529,1
"consolidating",894.464285714286,0.964285714285714
"consolidation",905.548387096774,0.967741935483871
"consoling",832.151515151515,0.696969696969697
"consomme",949.515151515152,0.0909090909090909
"consonance",927.454545454545,0.757575757575758
"consonant",876.823529411765,0.794117647058823
"consonantal",1035.38709677419,0.193548387096774
"consonants",862.225806451613,0.838709677419355
"consort",746.676470588235,0.764705882352941
"consorted",876.5,0.90625
"consorting",798.878787878788,0.878787878787879
"consortium",863.290322580645,0.580645161290323
"conspicious",808.424242424242,0.939393939393939
"conspicuous",832.6875,1
"conspicuously",916.258064516129,1
"conspiracies",1105.4375,0.875
"conspiracy",684.352941176471,1
"conspirator",846.393939393939,0.96969696969697
"conspiratorial",1107.8275862069,0.827586206896552
"conspirators",807.451612903226,0.967741935483871
"conspire",700.441176470588,0.911764705882353
"conspired",730.5625,1
"conspires",734.806451612903,0.967741935483871
"constable",768.25,0.96875
"constable's",994.586206896552,0.827586206896552
"constables",830.617647058824,0.823529411764706
"constancy",912.636363636364,0.909090909090909
"constant",671.272727272727,0.939393939393939
"constantly",733.25,0.96875
"constants",833.787878787879,0.96969696969697
"constellation",872.057142857143,0.942857142857143
"constellation's",1064.21875,0.78125
"constellations",865.735294117647,0.823529411764706
"consternate",1126.6,0.5
"consternation",1018.66666666667,0.666666666666667
"constipate",957.967741935484,0.903225806451613
"constipation",761.545454545455,0.939393939393939
"constituencies",1075.10344827586,0.655172413793103
"constituency",946.428571428571,0.742857142857143
"constituent",972.515151515152,0.939393939393939
"constituents",900.166666666667,0.833333333333333
"constitute",775.228571428571,1
"constituted",830.8125,0.96875
"constitutes",799.529411764706,0.970588235294118
"constituting",839.15625,0.9375
"constitution",735.875,0.96875
"constitutional",812.28125,0.96875
"constitutionalism",1179.93103448276,0.931034482758621
"constitutionalist",1046.16666666667,1
"constitutionalize",1190.44827586207,0.896551724137931
"constitutions",943.606060606061,1
"constrain",751.117647058824,0.941176470588235
"constrained",771.193548387097,1
"constraining",871.030303030303,0.939393939393939
"constraint",829.151515151515,0.909090909090909
"constrict",777.636363636364,0.939393939393939
"constricted",804.58064516129,0.967741935483871
"constricting",833.375,1
"constriction",852.441176470588,0.882352941176471
"constrictions",940.8,0.9
"constrictor",972.970588235294,0.735294117647059
"constrictors",932.612903225806,0.806451612903226
"construct",693.882352941176,1
"constructed",816.9375,0.96875
"constructing",729.885714285714,0.971428571428571
"construction",642.181818181818,0.96969696969697
"constructional",903.030303030303,0.909090909090909
"constructions",753.628571428571,1
"constructive",860.3125,1
"constructively",835,0.96969696969697
"constructor",810.970588235294,0.941176470588235
"construe",811.645161290323,0.580645161290323
"construed",885.060606060606,0.696969696969697
"construing",990.903225806452,0.548387096774194
"consul",758.46875,0.40625
"consular",944.117647058824,0.647058823529412
"consulate",842.69696969697,0.878787878787879
"consulship",1041.17647058824,0.235294117647059
"consult",623.428571428571,0.914285714285714
"consultant",723.612903225806,0.967741935483871
"consultants",672.90625,0.96875
"consultation",860.125,0.96875
"consultations",860.857142857143,0.914285714285714
"consultative",921.966666666667,0.766666666666667
"consulted",706.515151515152,1
"consulting",760.787878787879,1
"consume",631.625,0.90625
"consumed",681.709677419355,0.967741935483871
"consumer",707.828571428571,0.971428571428571
"consumer's",705.424242424242,0.96969696969697
"consumers",714.59375,0.96875
"consumes",699.970588235294,0.911764705882353
"consuming",813.514285714286,0.971428571428571
"consummate",855.46875,0.8125
"consummated",997.5,0.8125
"consummately",1120.54838709677,0.903225806451613
"consummation",902,0.821428571428571
"consumption",667.454545454545,0.96969696969697
"consumptive",901.6875,0.6875
"contact",650.764705882353,1
"contacted",709.878787878788,0.96969696969697
"contacting",728.685714285714,1
"contacts",614.125,1
"contagion",809.636363636364,0.545454545454545
"contagious",716.515151515152,1
"contain",634.878787878788,1
"contained",724.5625,1
"container",661.848484848485,0.96969696969697
"containers",700.676470588235,0.941176470588235
"containing",710.0625,0.96875
"containment",912.366666666667,0.933333333333333
"contains",696.705882352941,0.941176470588235
"contaminate",862.2,0.7
"contaminated",879.90625,0.96875
"contaminating",1041.48387096774,0.935483870967742
"contamination",920.090909090909,0.96969696969697
"contaminator",1036.78787878788,0.878787878787879
"contemplate",845.647058823529,1
"contemplated",767.71875,0.96875
"contemplates",903.96875,0.9375
"contemplating",791.484848484848,0.96969696969697
"contemplation",809.176470588235,1
"contemplative",928.151515151515,0.939393939393939
"contemporaries",1026.5,0.9
"contemporary",747.151515151515,1
"contempt",697.352941176471,0.970588235294118
"contemptible",971.071428571429,0.821428571428571
"contemptuous",901,0.914285714285714
"contend",820.705882352941,0.970588235294118
"contended",712.823529411765,1
"contender",692.764705882353,0.970588235294118
"contending",811.875,0.875
"contends",773.46875,0.9375
"content",656.764705882353,1
"contented",764.225806451613,1
"contentedly",821.935483870968,0.67741935483871
"contenting",779.34375,0.96875
"contention",855.242424242424,0.96969696969697
"contentions",712.709677419355,1
"contentious",799.806451612903,0.935483870967742
"contentment",845.8125,0.90625
"contents",635.181818181818,1
"contest",591,0.970588235294118
"contestant",737.066666666667,0.933333333333333
"contestants",829.827586206897,0.96551724137931
"contested",782.53125,1
"contests",640.545454545455,1
"context",614.147058823529,0.941176470588235
"contexts",676.848484848485,0.939393939393939
"contiguity",914.212121212121,0.606060606060606
"contiguous",924.21875,0.8125
"continence",855.30303030303,0.878787878787879
"continent",782.290322580645,0.935483870967742
"continental",770.028571428571,0.942857142857143
"continents",739.909090909091,1
"contingencies",989.612903225806,0.870967741935484
"contingency",846.46875,0.9375
"contingent",822.206896551724,0.862068965517241
"contingents",815.6875,0.875
"continual",819.333333333333,0.909090909090909
"continually",782.03125,1
"continuance",850.727272727273,0.787878787878788
"continuation",865.709677419355,0.967741935483871
"continue",628.625,1
"continued",650,0.96969696969697
"continues",652.909090909091,0.96969696969697
"continuing",747.030303030303,0.878787878787879
"continuities",1011.13793103448,0.862068965517241
"continuity",751.30303030303,0.939393939393939
"continuous",782.242424242424,1
"continuously",747.264705882353,0.941176470588235
"continuum",936.58064516129,0.645161290322581
"contort",853.969696969697,0.454545454545455
"contorted",956.352941176471,0.794117647058823
"contortion",993.181818181818,0.757575757575758
"contour",716.705882352941,0.911764705882353
"contouring",839.878787878788,0.787878787878788
"contours",737.6875,0.875
"contraband",890.3125,0.9375
"contrabass",903.0625,0.34375
"contraception",925.566666666667,0.933333333333333
"contraceptive",892,0.96969696969697
"contraceptives",927.117647058824,0.941176470588235
"contract",663.676470588235,0.941176470588235
"contracted",706.057142857143,1
"contractile",1052.25806451613,0.806451612903226
"contracting",711.363636363636,1
"contraction",749.882352941176,0.970588235294118
"contractor",743.28125,0.9375
"contractor's",784.363636363636,1
"contractors",785.633333333333,1
"contracts",675.294117647059,0.970588235294118
"contractual",1033.28125,0.75
"contradict",818.03125,0.90625
"contradicted",909.46875,0.96875
"contradiction",836.969696969697,1
"contradictions",828.0625,1
"contradictorily",1080.44827586207,0.689655172413793
"contradictory",888.59375,1
"contradicts",887.272727272727,0.96969696969697
"contradistinction",1141.84615384615,0.307692307692308
"contraption",893.709677419355,0.870967741935484
"contraptions",906.0625,0.90625
"contrarily",916.90625,0.59375
"contrary",816.617647058824,0.970588235294118
"contrast",601.121212121212,1
"contrasted",768.15625,0.96875
"contrasting",754.794117647059,0.970588235294118
"contrasts",678.911764705882,0.941176470588235
"contribute",698.878787878788,1
"contributed",800.516129032258,1
"contributes",801.3,1
"contributing",818.441176470588,0.970588235294118
"contribution",775.727272727273,0.96969696969697
"contributions",780.30303030303,0.939393939393939
"contributor",780.794117647059,1
"contributors",744.323529411765,1
"contributory",888.133333333333,0.966666666666667
"contrite",824.84375,0.625
"contrition",882.838709677419,0.516129032258065
"contrivance",817.586206896552,0.482758620689655
"contrivances",936.78125,0.53125
"contrive",832.548387096774,0.838709677419355
"contrived",768.25,0.75
"contriving",855,0.870967741935484
"control",614.294117647059,1
"controlled",641.6875,1
"controller",665.90625,1
"controller's",709.25,1
"controllers",794.787878787879,1
"controlling",710.628571428571,1
"controls",651.971428571429,1
"controversial",701.558823529412,0.941176470588235
"controversialists",1175.72413793103,0.689655172413793
"controversies",929.352941176471,0.852941176470588
"controversy",692.3125,0.90625
"controvert",989.78125,0.84375
"contumely",943.352941176471,0.147058823529412
"contusion",975.875,0.5625
"contusions",950.382352941176,0.558823529411765
"conundrum",952.0625,0.40625
"convalescence",1003.9696969697,0.666666666666667
"convalescent",965.48275862069,0.931034482758621
"convalescing",981.923076923077,0.346153846153846
"convection",899.515151515152,0.878787878787879
"convector",854.151515151515,0.848484848484849
"convene",846.935483870968,0.838709677419355
"convened",896.625,0.71875
"convenience",716.764705882353,0.941176470588235
"conveniences",907.666666666667,1
"convenient",679.8,0.866666666666667
"conveniently",886.181818181818,0.96969696969697
"convening",959.575757575758,0.727272727272727
"convent",701.411764705882,1
"convention",678.515151515152,1
"conventional",806.096774193548,0.967741935483871
"conventionality",911.25,1
"conventionalized",1084.60606060606,0.878787878787879
"conventionally",957.1,1
"conventions",730.147058823529,1
"converge",820.161290322581,1
"converged",809.71875,0.875
"convergence",786.30303030303,0.939393939393939
"convergent",823.470588235294,0.911764705882353
"conversant",889.363636363636,0.757575757575758
"conversation",792.787878787879,1
"conversational",860.818181818182,0.939393939393939
"conversationalist",1004.10344827586,1
"conversations",762.903225806452,0.967741935483871
"converse",748.03125,1
"conversely",778.727272727273,0.96969696969697
"conversing",702.909090909091,0.909090909090909
"conversion",714.0625,1
"conversions",815.46875,0.96875
"convert",633.969696969697,1
"converted",721.545454545455,1
"converter",928.827586206897,0.896551724137931
"convertible",678.794117647059,0.941176470588235
"converting",786.285714285714,0.971428571428571
"converts",675.941176470588,1
"convex",772.931034482759,0.793103448275862
"convexity",942.484848484848,0.606060606060606
"convey",699.21875,0.9375
"conveyance",870.6875,0.90625
"conveyed",737.2,0.971428571428571
"conveyer",849.46875,0.90625
"conveying",710.65625,0.90625
"conveyor",761,0.84375
"conveys",748.65625,0.9375
"convict",636.147058823529,0.970588235294118
"convict's",721.96875,0.96875
"convicted",671.352941176471,1
"convicting",700.235294117647,0.970588235294118
"conviction",695.878787878788,1
"convictions",656.676470588235,0.970588235294118
"convicts",649.806451612903,0.903225806451613
"convince",696.424242424242,0.96969696969697
"convinced",715.264705882353,1
"convincing",766.909090909091,1
"convincingly",841.58064516129,0.903225806451613
"convocation",782.393939393939,0.787878787878788
"convocations",933.107142857143,0.857142857142857
"convoke",940.941176470588,0.352941176470588
"convolute",871.612903225806,0.67741935483871
"convoluted",947.966666666667,0.633333333333333
"convolution",971.758620689655,0.689655172413793
"convoy",763.352941176471,0.941176470588235
"convulse",902.848484848485,0.787878787878788
"convulsed",818.212121212121,0.878787878787879
"convulsion",794.393939393939,0.96969696969697
"convulsions",764.272727272727,0.939393939393939
"convulsive",906.5,0.90625
"convulsively",1046.8,0.9
"coo",738.242424242424,0.515151515151515
"cooing",740.322580645161,0.741935483870968
"cook",543.606060606061,0.96969696969697
"cook's",640.514285714286,1
"cookbook",676.787878787879,0.939393939393939
"cooked",562.25,0.96875
"cooker",605.451612903226,0.935483870967742
"cookie",566.59375,0.9375
"cookies",604.515151515152,1
"cooking",592.40625,1
"cookout",707.393939393939,0.96969696969697
"cooks",587.575757575758,1
"cooky",865.935483870968,0.612903225806452
"cool",563,0.941176470588235
"coolant",757.333333333333,0.787878787878788
"cooled",727.121212121212,0.939393939393939
"cooler",574.21875,1
"coolers",665.676470588235,1
"coolest",660.939393939394,0.939393939393939
"coolheaded",783.787878787879,0.96969696969697
"cooling",644.787878787879,0.939393939393939
"coolly",886.878787878788,0.545454545454545
"coolness",663.085714285714,1
"cools",644.8,0.914285714285714
"coop",751.8125,0.71875
"cooped",875.30303030303,0.727272727272727
"cooperate",662.15625,1
"cooperated",740.6,1
"cooperates",866.823529411765,0.911764705882353
"cooperating",794.21875,0.9375
"cooperation",709.647058823529,0.970588235294118
"cooperative",706.176470588235,1
"cooperatives",875.75,0.9375
"coops",853.848484848485,0.303030303030303
"coordinate",774.5625,1
"coordinated",740.545454545455,0.848484848484849
"coordinates",726.84375,0.96875
"coordinating",822.181818181818,0.909090909090909
"coordination",709.6,1
"coordinator",634.352941176471,0.970588235294118
"cop",586.09375,1
"cope",560.529411764706,0.941176470588235
"copes",744.34375,0.78125
"copied",707.151515151515,0.96969696969697
"copier",590.125,0.9375
"copies",591.794117647059,1
"copilot",872.766666666667,0.766666666666667
"coping",680.181818181818,1
"copings",756.176470588235,0.676470588235294
"copious",838.323529411765,0.852941176470588
"copiously",1012.9696969697,0.515151515151515
"copper",576.852941176471,1
"copperhead",755.935483870968,0.967741935483871
"copperplate",939.903225806452,0.709677419354839
"coppersmith",777.935483870968,0.903225806451613
"cops",548.8125,0.96875
"copulate",997.125,0.84375
"copulation",919.5,0.733333333333333
"copy",547.645161290323,1
"copybook",765.969696969697,0.939393939393939
"copybooks",765.411764705882,0.941176470588235
"copycat",684.645161290323,0.903225806451613
"copying",634.117647058824,0.970588235294118
"copyright",666.823529411765,0.941176470588235
